city,time,temperature,perceivedTemperatire,probabilityOfPrecipitation,pressure,humidity,windSpeed,windDirection
Kyiv,2016-01-08T05:00:00.000Z,-8,-16,84,752,83,6.7,N
Kyiv,2016-01-08T08:00:00.000Z,-8,-16,81,752,83,6.6,N
Kyiv,2016-01-08T11:00:00.000Z,-7,-15,76,754,80,6.2,N
Kyiv,2016-01-08T14:00:00.000Z,-6,-13,60,754,78,5.8,N
Kyiv,2016-01-08T17:00:00.000Z,-7,-13,25,755,83,4.9,E
Kyiv,2016-01-08T20:00:00.000Z,-7,-12,6,756,85,3.6,S
Kyiv,2016-01-08T23:00:00.000Z,-8,-12,6,756,87,2.8,W
Kyiv,2016-01-09T02:00:00.000Z,-7,-12,51,756,87,2.9,W
Kyiv,2016-01-09T05:00:00.000Z,-7,-11,45,756,88,2.8,W
Kyiv,2016-01-09T08:00:00.000Z,-6,-11,26,756,88,3,W
Kyiv,2016-01-09T11:00:00.000Z,-4,-8,16,758,79,2.9,W
Kyiv,2016-01-09T14:00:00.000Z,-3,-7,15,758,76,2.7,W
Kyiv,2016-01-09T17:00:00.000Z,-3,-7,7,758,85,2.7,W
Kyiv,2016-01-09T20:00:00.000Z,-3,-6,2,759,88,2.6,W
Kyiv,2016-01-09T23:00:00.000Z,-3,-6,4,760,90,2.4,W
Kyiv,2016-01-10T02:00:00.000Z,-2,-5,8,760,94,2.4,W
Kyiv,2016-01-10T05:00:00.000Z,-4,-6,5,760,94,1.6,W
Kyiv,2016-01-10T08:00:00.000Z,-4,-5,2,761,95,1.2,S
Kyiv,2016-01-10T11:00:00.000Z,-2,-2,5,761,88,0.9,SE
Kyiv,2016-01-10T14:00:00.000Z,-1,-3,4,761,82,1.9,SE
Kyiv,2016-01-10T17:00:00.000Z,-2,-6,4,761,89,3.5,E
Kyiv,2016-01-10T20:00:00.000Z,-2,-7,22,761,89,4.6,SE
Kyiv,2016-01-10T23:00:00.000Z,-2,-8,52,760,88,5.2,SE
Kyiv,2016-01-12T02:00:00.000Z,0,-6,18,751,96,6.2,SE
Kyiv,2016-01-12T05:00:00.000Z,1,-5,22,747,98,7.2,SE
Kyiv,2016-01-12T08:00:00.000Z,2,-4,46,744,98,8.1,S
Kyiv,2016-01-12T11:00:00.000Z,3,-2,76,742,93,7.7,S
Kyiv,2016-01-12T14:00:00.000Z,3,-1,95,741,87,6.3,SW
Kyiv,2016-01-12T17:00:00.000Z,3,-3,35,743,85,6.6,W
Kyiv,2016-01-12T20:00:00.000Z,2,-3,3,744,86,6.5,W
Kyiv,2016-01-12T23:00:00.000Z,2,-3,19,746,86,6.6,SW
Kyiv,2016-01-13T02:00:00.000Z,1,-4,35,746,91,5.6,W
Kyiv,2016-01-13T05:00:00.000Z,1,-4,38,748,88,5.5,W
Kyiv,2016-01-13T08:00:00.000Z,-2,-7,21,750,86,5.2,W
Kyiv,2016-01-13T11:00:00.000Z,-4,-9,12,752,83,4.2,W
Kyiv,2016-01-13T14:00:00.000Z,-3,-8,7,753,86,3.5,SW
Kyiv,2016-01-13T17:00:00.000Z,-3,-7,6,754,90,2.6,SW
Kyiv,2016-01-13T20:00:00.000Z,-3,-7,12,754,90,3.7,SW
Kyiv,2016-01-13T23:00:00.000Z,-1,-6,23,755,92,4.5,SW
Kyiv,2016-01-14T02:00:00.000Z,0,-5,16,754,84,4.5,SW
Kyiv,2016-01-14T05:00:00.000Z,-1,-5,25,755,87,4,SW
Kyiv,2016-01-14T08:00:00.000Z,-2,-6,45,755,86,3.9,W
Kyiv,2016-01-14T11:00:00.000Z,-1,-6,42,758,82,4.7,NW
Kyiv,2016-01-14T14:00:00.000Z,-2,-7,17,759,71,4.8,NW
Kyiv,2016-01-14T17:00:00.000Z,-3,-8,6,761,76,3.7,W
Kyiv,2016-01-14T20:00:00.000Z,-4,-9,3,762,74,3.4,W
Kyiv,2016-01-14T23:00:00.000Z,-5,-9,1,763,77,2.6,SW
Kyiv,2016-01-16T02:00:00.000Z,-1,-7,99,757,84,7.7,SE
Kyiv,2016-01-16T05:00:00.000Z,0,-7,99,754,90,8,SE
Kyiv,2016-01-16T08:00:00.000Z,0,-6,93,754,95,6.7,S
Kyiv,2016-01-16T11:00:00.000Z,0,-5,66,754,91,5.1,SW
Kyiv,2016-01-16T14:00:00.000Z,0,-5,21,755,81,4.6,SW
Kyiv,2016-01-16T17:00:00.000Z,-1,-6,1,755,77,5.1,SW
Kyiv,2016-01-16T20:00:00.000Z,-2,-8,4,756,77,5.8,W
Kyiv,2016-01-16T23:00:00.000Z,-4,-10,1,758,77,5.7,W
Kyiv,2016-01-17T02:00:00.000Z,-7,-14,7,761,78,5.6,N
Kyiv,2016-01-17T05:00:00.000Z,-10,-17,6,761,82,4.6,NW
Kyiv,2016-01-17T08:00:00.000Z,-11,-18,2,762,85,4.3,S
Kyiv,2016-01-17T11:00:00.000Z,-10,-17,6,763,77,4.5,NE
Kyiv,2016-01-17T14:00:00.000Z,-10,-17,4,763,71,4.6,N
Kyiv,2016-01-17T17:00:00.000Z,-11,-18,0,763,74,4.3,N
Kyiv,2016-01-17T20:00:00.000Z,-11,-19,1,763,76,4.5,N
Kyiv,2016-01-17T23:00:00.000Z,-12,-19,22,764,80,4.9,N
Kyiv,2016-01-18T02:00:00.000Z,-10,-18,28,763,78,5.9,N
Kyiv,2016-01-18T05:00:00.000Z,-11,-19,31,762,79,5.9,N
Kyiv,2016-01-18T08:00:00.000Z,-12,-21,43,762,79,6.6,N
Kyiv,2016-01-18T11:00:00.000Z,-12,-22,58,761,76,7.4,N
Kyiv,2016-01-18T14:00:00.000Z,-11,-21,65,761,77,7.6,N
Kyiv,2016-01-18T17:00:00.000Z,-11,-20,81,760,79,8.6,N
Kyiv,2016-01-18T20:00:00.000Z,-10,-19,92,759,80,9,N
Kyiv,2016-01-18T23:00:00.000Z,-9,-18,95,758,81,8.9,NW
Kyiv,2016-01-20T02:00:00.000Z,-8,-15,19,764,85,5,NW
Kyiv,2016-01-20T05:00:00.000Z,-9,-16,13,764,86,4.3,NW
Kyiv,2016-01-20T08:00:00.000Z,-10,-16,7,766,85,3.4,W
Kyiv,2016-01-20T11:00:00.000Z,-9,-14,0,767,80,3,W
Kyiv,2016-01-20T14:00:00.000Z,-7,-12,4,767,77,2.5,SW
Kyiv,2016-01-20T17:00:00.000Z,-9,-12,1,766,82,2,S
Kyiv,2016-01-20T20:00:00.000Z,-10,-15,3,766,85,2.6,S
Kyiv,2016-01-20T23:00:00.000Z,-11,-17,7,766,85,2.5,S
Kyiv,2016-01-21T02:00:00.000Z,-11,-16,15,765,87,2.5,SE
Kyiv,2016-01-21T05:00:00.000Z,-12,-17,19,764,87,2.7,SE
Kyiv,2016-01-21T08:00:00.000Z,-13,-18,24,765,88,2.7,S
Kyiv,2016-01-21T11:00:00.000Z,-11,-15,13,765,82,2.3,S
Kyiv,2016-01-21T14:00:00.000Z,-8,-11,5,764,74,1.8,S
Kyiv,2016-01-21T17:00:00.000Z,-9,-14,12,765,84,2.2,S
Kyiv,2016-01-21T20:00:00.000Z,-9,-14,21,766,85,2.1,S
Kyiv,2016-01-21T23:00:00.000Z,-10,-15,13,766,86,2.5,SW
Kyiv,2016-01-22T02:00:00.000Z,-8,-13,21,766,84,2.9,SW
Kyiv,2016-01-22T05:00:00.000Z,-8,-13,47,767,84,2.9,SW
Kyiv,2016-01-22T08:00:00.000Z,-9,-15,58,769,87,3.3,S
Kyiv,2016-01-22T11:00:00.000Z,-8,-14,47,770,78,4.1,NE
Kyiv,2016-01-22T14:00:00.000Z,-8,-15,26,772,75,5.1,W
Kyiv,2016-01-22T17:00:00.000Z,-10,-16,8,774,80,4.3,NW
Kyiv,2016-01-22T20:00:00.000Z,-11,-18,10,775,81,4.3,NW
Kyiv,2016-01-22T23:00:00.000Z,-11,-17,15,775,82,3.1,NW
Kyiv,2016-01-23T02:00:00.000Z,-12,-18,10,774,83,2.2,NW
Kyiv,2016-01-23T05:00:00.000Z,-12,-17,14,774,83,2.5,W
Kyiv,2016-01-23T08:00:00.000Z,-12,-16,16,775,85,2.2,NW
Kyiv,2016-01-23T11:00:00.000Z,-10,-15,14,775,75,2.5,NW
Kyiv,2016-01-23T14:00:00.000Z,-9,-14,16,775,67,2.8,NW
Kyiv,2016-01-23T17:00:00.000Z,-11,-15,19,775,78,2,SE
Kyiv,2016-01-23T20:00:00.000Z,-12,-17,9,776,84,2.2,SE
Kyiv,2016-01-23T23:00:00.000Z,-13,-18,6,776,84,2.3,SW
Kyiv,2016-01-24T02:00:00.000Z,-14,-19,6,776,96,2.6,SW
Kyiv,2016-01-24T05:00:00.000Z,-15,-20,6,776,96,2.2,S
Kyiv,2016-01-24T08:00:00.000Z,-16,-21,6,776,86,2.1,W
Kyiv,2016-01-24T11:00:00.000Z,-14,-19,6,776,85,2,W
Kyiv,2016-01-24T14:00:00.000Z,-12,-15,2,776,82,1.7,W
Kyiv,2016-01-24T17:00:00.000Z,-14,-17,2,776,79,1.6,SW
Kyiv,2016-01-24T20:00:00.000Z,-16,-21,3,776,83,2.2,SW
Kyiv,2016-01-24T23:00:00.000Z,-15,-21,1,775,84,2.8,W
Kyiv,2016-01-25T02:00:00.000Z,-14,-21,1,773,84,3.2,SW
Kyiv,2016-01-25T05:00:00.000Z,-14,-21,4,772,84,3.8,SW
Kyiv,2016-01-25T08:00:00.000Z,-12,-21,26,770,81,4.9,SW
Kyiv,2016-01-25T11:00:00.000Z,-7,-14,75,769,80,5,S
Kyiv,2016-01-25T14:00:00.000Z,-4,-10,96,767,80,5,S
Kyiv,2016-01-25T17:00:00.000Z,-4,-10,99,765,83,4.8,S
Kyiv,2016-01-25T20:00:00.000Z,-3,-8,99,764,89,3.9,SW
Kyiv,2016-01-25T23:00:00.000Z,-3,-6,97,764,92,2.6,SW
Kyiv,2016-01-26T02:00:00.000Z,-5,-9,64,764,93,2.1,NE
Kyiv,2016-01-26T05:00:00.000Z,-6,-10,13,767,91,2,NE
Kyiv,2016-01-26T08:00:00.000Z,-7,-10,2,769,91,1.3,NE
Kyiv,2016-01-26T11:00:00.000Z,-6,-7,3,770,85,0.7,E
Kyiv,2016-01-26T14:00:00.000Z,-5,-6,1,770,83,1.4,SW
Kyiv,2016-01-26T17:00:00.000Z,-5,-7,2,771,89,1.5,SW
Kyiv,2016-01-26T20:00:00.000Z,-6,-10,6,770,89,2.9,S
Kyiv,2016-01-26T23:00:00.000Z,-5,-10,17,769,89,4.4,S
Kyiv,2016-01-30T02:00:00.000Z,-1,-5,3,768,81,4.3,W
Kyiv,2016-01-30T05:00:00.000Z,-2,-6,2,767,79,4.5,SW
Kyiv,2016-01-30T08:00:00.000Z,-1,-7,5,767,84,5.3,SW
Kyiv,2016-01-30T11:00:00.000Z,2,-2,3,767,78,5.2,SW
Kyiv,2016-01-30T14:00:00.000Z,5,1,2,766,71,4.6,SW
Kyiv,2016-01-30T17:00:00.000Z,3,-1,2,765,77,4.3,SW
Kyiv,2016-01-30T20:00:00.000Z,2,-3,2,764,83,4.8,SW
Kyiv,2016-01-30T23:00:00.000Z,1,-3,2,763,84,5.2,SW
Kyiv,2016-01-31T02:00:00.000Z,2,-3,2,761,85,5.3,SW
Kyiv,2016-01-31T05:00:00.000Z,1,-4,1,758,90,5.9,S
Kyiv,2016-01-31T08:00:00.000Z,2,-4,5,756,92,6.5,S
Kyiv,2016-01-31T11:00:00.000Z,3,-2,13,754,90,6.2,S
Kyiv,2016-01-31T14:00:00.000Z,4,-1,51,752,86,6.5,SW
Kyiv,2016-01-31T17:00:00.000Z,4,-1,81,752,87,7.5,W
Kyiv,2016-01-31T20:00:00.000Z,1,-4,33,755,85,6.1,W
Kyiv,2016-01-31T23:00:00.000Z,0,-5,1,758,84,5.5,W
Kyiv,2016-02-01T02:00:00.000Z,-2,-7,4,758,82,5.2,W
Kyiv,2016-02-01T05:00:00.000Z,-3,-8,0,757,82,4.6,SW
Kyiv,2016-02-01T08:00:00.000Z,-3,-8,3,757,83,4.3,SW
Kyiv,2016-02-01T11:00:00.000Z,0,-4,11,757,73,4.6,SW
Kyiv,2016-02-01T14:00:00.000Z,1,-3,35,757,73,4,W
Kyiv,2016-02-01T17:00:00.000Z,0,-4,56,758,89,3.4,W
Kyiv,2016-02-01T20:00:00.000Z,-1,-5,35,761,92,3.5,W
Kyiv,2016-02-01T23:00:00.000Z,-2,-6,5,763,91,3.7,W
Kyiv,2016-02-02T02:00:00.000Z,0,-4,5,764,90,3.2,SW
Kyiv,2016-02-02T05:00:00.000Z,0,-4,10,762,90,4.2,SW
Kyiv,2016-02-02T08:00:00.000Z,1,-4,72,761,89,6.5,SW
Kyiv,2016-02-02T11:00:00.000Z,3,-2,99,759,88,7.5,SW
Kyiv,2016-02-02T14:00:00.000Z,5,0,62,758,88,6.8,SW
Kyiv,2016-02-02T17:00:00.000Z,5,1,21,758,90,5.7,SW
Kyiv,2016-02-02T20:00:00.000Z,5,1,3,758,91,5.6,SW
Kyiv,2016-02-02T23:00:00.000Z,5,1,2,758,89,6,SW
Kyiv,2016-02-03T02:00:00.000Z,5,1,16,758,86,5.8,SW
Kyiv,2016-02-03T05:00:00.000Z,5,1,31,756,86,6.2,SW
Kyiv,2016-02-03T08:00:00.000Z,6,2,35,755,84,6.4,SW
Kyiv,2016-02-03T11:00:00.000Z,8,4,12,756,76,5.9,W
Kyiv,2016-02-03T14:00:00.000Z,8,5,8,756,68,6.4,W
Kyiv,2016-02-03T17:00:00.000Z,5,2,0,757,69,4.4,W
Kyiv,2016-02-03T20:00:00.000Z,3,-0,2,758,79,3.7,W
Kyiv,2016-02-03T23:00:00.000Z,2,-1,5,759,81,2.9,W
Kyiv,2016-02-04T02:00:00.000Z,3,-0,20,759,80,3,SW
Kyiv,2016-02-04T05:00:00.000Z,2,-1,51,758,85,2.8,W
Kyiv,2016-02-04T08:00:00.000Z,0,-2,55,758,92,2.1,W
Kyiv,2016-02-04T11:00:00.000Z,1,-1,57,758,88,2.4,SW
Kyiv,2016-02-04T14:00:00.000Z,2,-1,52,758,84,2.5,W
Kyiv,2016-02-04T17:00:00.000Z,1,-2,43,758,89,2.8,NW
Kyiv,2016-02-04T20:00:00.000Z,0,-4,10,759,88,3.9,W
Kyiv,2016-02-04T23:00:00.000Z,-1,-5,7,760,89,3.7,W
Kyiv,2016-02-05T02:00:00.000Z,-1,-5,2,761,87,3.4,W
Kyiv,2016-02-05T05:00:00.000Z,-2,-6,3,761,88,3.2,SW
Kyiv,2016-02-05T08:00:00.000Z,-3,-7,4,763,89,3.3,W
Kyiv,2016-02-05T11:00:00.000Z,0,-5,11,764,71,5.2,W
Kyiv,2016-02-05T14:00:00.000Z,2,-3,27,764,59,5.2,NW
Kyiv,2016-02-05T17:00:00.000Z,1,-3,10,765,64,3.3,W
Kyiv,2016-02-05T20:00:00.000Z,-1,-5,6,766,67,3.1,W
Kyiv,2016-02-05T23:00:00.000Z,-3,-7,6,767,72,3.3,NW
Kyiv,2016-02-06T02:00:00.000Z,-2,-6,7,767,71,3.3,NW
Kyiv,2016-02-06T05:00:00.000Z,-3,-7,8,768,76,3.7,NW
Kyiv,2016-02-06T08:00:00.000Z,-3,-7,8,769,74,3.7,NW
Kyiv,2016-02-06T11:00:00.000Z,-1,-6,9,770,60,4.5,NW
Kyiv,2016-02-06T14:00:00.000Z,0,-4,16,770,54,4,N
Kyiv,2016-02-06T17:00:00.000Z,-1,-3,3,770,64,1.9,W
Kyiv,2016-02-06T20:00:00.000Z,-2,-5,2,770,67,1.8,SW
Kyiv,2016-02-06T23:00:00.000Z,-4,-6,2,771,74,1.7,SW
Kyiv,2016-02-07T02:00:00.000Z,-3,-7,2,771,70,2.1,S
Kyiv,2016-02-07T05:00:00.000Z,-3,-7,2,771,69,2.5,SW
Kyiv,2016-02-07T08:00:00.000Z,-3,-8,2,771,68,3.3,S
Kyiv,2016-02-07T11:00:00.000Z,1,-3,2,771,57,4.1,SW
Kyiv,2016-02-07T14:00:00.000Z,3,-1,2,770,53,4.5,S
Kyiv,2016-02-07T17:00:00.000Z,0,-5,2,770,68,3.7,S
Kyiv,2016-02-07T20:00:00.000Z,-1,-7,2,770,67,5.1,S
Kyiv,2016-02-07T23:00:00.000Z,-2,-7,2,770,67,5.2,S
Kyiv,2016-02-09T02:00:00.000Z,0,-6,2,765,82,6.8,S
Kyiv,2016-02-09T05:00:00.000Z,0,-6,5,764,83,6.8,S
Kyiv,2016-02-09T08:00:00.000Z,0,-6,1,764,82,6.7,S
Kyiv,2016-02-09T11:00:00.000Z,2,-4,5,763,75,7.2,S
Kyiv,2016-02-09T14:00:00.000Z,3,-1,12,761,73,6.2,S
Kyiv,2016-02-09T17:00:00.000Z,3,-1,9,761,78,5.8,S
Kyiv,2016-02-09T20:00:00.000Z,2,-3,4,761,86,5.9,S
Kyiv,2016-02-09T23:00:00.000Z,2,-3,2,761,92,5.7,S
Kyiv,2016-02-10T02:00:00.000Z,2,-3,2,760,92,5.8,S
Kyiv,2016-02-10T05:00:00.000Z,3,-2,3,759,92,6,S
Kyiv,2016-02-10T08:00:00.000Z,3,-2,10,758,94,6.7,S
Kyiv,2016-02-10T11:00:00.000Z,3,-2,10,758,94,7.3,SE
Kyiv,2016-02-10T14:00:00.000Z,4,-1,5,756,89,7.4,SE
Kyiv,2016-02-10T17:00:00.000Z,4,-1,4,755,82,8,SE
Kyiv,2016-02-10T20:00:00.000Z,6,1,6,754,71,9,SE
Kyiv,2016-02-10T23:00:00.000Z,6,2,12,752,65,9.1,SE
Kyiv,2016-02-11T02:00:00.000Z,4,-2,52,752,78,9.3,SE
Kyiv,2016-02-11T05:00:00.000Z,3,-3,88,750,87,9.2,SE
Kyiv,2016-02-11T08:00:00.000Z,3,-3,98,749,92,8.6,SE
Kyiv,2016-02-11T11:00:00.000Z,2,-3,99,749,98,7,SE
Kyiv,2016-02-11T14:00:00.000Z,2,-2,99,749,97,5.5,SW
Kyiv,2016-02-11T17:00:00.000Z,2,-2,68,752,94,4.5,SW
Kyiv,2016-02-11T20:00:00.000Z,1,-4,21,754,90,4.5,SW
Kyiv,2016-02-11T23:00:00.000Z,0,-4,6,755,87,4.4,SW
Kyiv,2016-02-12T02:00:00.000Z,0,-4,6,755,87,4.7,SW
Kyiv,2016-02-12T05:00:00.000Z,0,-4,1,757,84,4.2,SW
Kyiv,2016-02-12T08:00:00.000Z,-1,-5,1,758,84,3.7,SW
Kyiv,2016-02-12T11:00:00.000Z,2,-1,2,760,77,3.2,SW
Kyiv,2016-02-12T14:00:00.000Z,4,1,2,760,67,3.3,SW
Kyiv,2016-02-12T17:00:00.000Z,2,-0,1,761,83,2.5,S
Kyiv,2016-02-12T20:00:00.000Z,0,-3,5,761,84,2.9,S
Kyiv,2016-02-12T23:00:00.000Z,-1,-4,5,761,86,2.5,S
Kyiv,2016-02-13T02:00:00.000Z,-1,-4,2,761,89,2.8,SE
Kyiv,2016-02-13T05:00:00.000Z,-1,-5,4,761,92,2.9,SE
Kyiv,2016-02-13T08:00:00.000Z,-1,-5,5,761,96,3.9,SE
Kyiv,2016-02-13T11:00:00.000Z,2,-2,2,760,91,4.9,SE
Kyiv,2016-02-13T14:00:00.000Z,3,-1,4,758,86,5.7,SE
Kyiv,2016-02-13T17:00:00.000Z,2,-3,2,758,92,5.1,SE
Kyiv,2016-02-13T20:00:00.000Z,1,-4,17,756,93,5.7,SE
Kyiv,2016-02-13T23:00:00.000Z,1,-4,67,754,93,5.8,E
Kyiv,2016-02-14T02:00:00.000Z,1,-4,90,752,96,6,E
Kyiv,2016-02-14T05:00:00.000Z,2,-3,95,749,100,5.2,E
Kyiv,2016-02-14T08:00:00.000Z,3,-1,94,746,101,4.4,E
Kyiv,2016-02-14T11:00:00.000Z,4,0,99,745,100,4.8,SW
Kyiv,2016-02-14T14:00:00.000Z,3,-2,96,747,98,6.3,SW
Kyiv,2016-02-14T17:00:00.000Z,4,-0,51,750,92,5.4,SW
Kyiv,2016-02-14T20:00:00.000Z,4,0,17,752,92,4.2,SW
Kyiv,2016-02-14T23:00:00.000Z,3,-0,3,754,92,3.5,SW
Kyiv,2016-02-15T02:00:00.000Z,2,-2,2,756,94,2.9,S
Kyiv,2016-02-15T05:00:00.000Z,1,-2,3,757,92,2.7,S
Kyiv,2016-02-15T08:00:00.000Z,1,-3,4,758,92,3.2,S
Kyiv,2016-02-15T11:00:00.000Z,5,2,12,758,86,3.8,SE
Kyiv,2016-02-15T14:00:00.000Z,8,6,2,758,85,4.3,SE
Kyiv,2016-02-15T17:00:00.000Z,8,5,3,759,98,3.8,SE
Kyiv,2016-02-15T20:00:00.000Z,7,5,15,759,101,3.2,SE
Kyiv,2016-02-15T23:00:00.000Z,8,6,27,759,101,2.9,SE
Kyiv,2016-02-16T02:00:00.000Z,8,6,60,758,98,4.5,S
Kyiv,2016-02-16T05:00:00.000Z,9,6,27,758,93,6.3,SW
Kyiv,2016-02-16T08:00:00.000Z,9,5,5,761,91,7.3,W
Kyiv,2016-02-16T11:00:00.000Z,10,7,7,764,84,7.4,W
Kyiv,2016-02-16T14:00:00.000Z,8,5,2,767,80,6.5,W
Kyiv,2016-02-16T17:00:00.000Z,5,2,1,770,81,4.7,N
Kyiv,2016-02-16T20:00:00.000Z,4,0,2,773,83,4.4,W
Kyiv,2016-02-16T23:00:00.000Z,2,-2,0,774,81,4.2,E
Kyiv,2016-02-17T02:00:00.000Z,2,-1,3,776,83,2.9,E
Kyiv,2016-02-17T05:00:00.000Z,1,-3,11,777,81,3.4,NE
Kyiv,2016-02-17T08:00:00.000Z,0,-4,3,778,79,3.5,N
Kyiv,2016-02-17T11:00:00.000Z,1,-1,0,779,61,2.2,N
Kyiv,2016-02-17T14:00:00.000Z,3,0,2,779,46,2.4,NE
Kyiv,2016-02-17T17:00:00.000Z,1,-1,2,779,59,1.6,NE
Kyiv,2016-02-17T20:00:00.000Z,-2,-5,2,778,67,2.2,NE
Kyiv,2016-02-17T23:00:00.000Z,-3,-6,2,778,70,2,E
Kyiv,2016-02-18T02:00:00.000Z,-3,-7,2,778,68,2.2,NE
Kyiv,2016-02-18T05:00:00.000Z,-4,-7,2,778,70,2.4,E
Kyiv,2016-02-18T08:00:00.000Z,-4,-8,2,777,72,2.7,SE
Kyiv,2016-02-18T11:00:00.000Z,1,-3,2,776,52,3.5,SE
Kyiv,2016-02-18T14:00:00.000Z,2,-2,2,774,43,4.3,SE
Kyiv,2016-02-18T17:00:00.000Z,1,-3,2,773,54,3.3,SE
Kyiv,2016-02-18T20:00:00.000Z,-1,-5,2,773,60,3.5,SE
Kyiv,2016-02-18T23:00:00.000Z,-2,-7,2,772,60,4.1,SE
Kyiv,2016-02-19T02:00:00.000Z,-2,-6,1,771,65,3.6,SE
Kyiv,2016-02-19T05:00:00.000Z,-2,-7,1,770,63,3.4,SE
Kyiv,2016-02-19T08:00:00.000Z,-2,-6,2,769,65,3.2,SE
Kyiv,2016-02-19T11:00:00.000Z,0,-4,1,768,49,4,SE
Kyiv,2016-02-19T14:00:00.000Z,2,-2,0,767,45,3.9,SE
Kyiv,2016-02-19T17:00:00.000Z,1,-3,1,767,57,3.6,E
Kyiv,2016-02-19T20:00:00.000Z,-1,-6,2,767,65,4.7,SE
Kyiv,2016-02-19T23:00:00.000Z,-2,-8,1,767,70,5.1,SE
Kyiv,2016-02-20T02:00:00.000Z,-2,-8,2,769,64,5,SE
Kyiv,2016-02-20T05:00:00.000Z,-2,-7,1,769,65,4.4,SE
Kyiv,2016-02-20T08:00:00.000Z,-2,-8,2,769,64,4.5,SE
Kyiv,2016-02-20T11:00:00.000Z,-1,-7,7,769,54,5.6,SE
Kyiv,2016-02-20T14:00:00.000Z,0,-5,17,768,51,4.8,S
Kyiv,2016-02-20T17:00:00.000Z,-1,-4,25,767,59,3,S
Kyiv,2016-02-20T20:00:00.000Z,-2,-5,30,767,66,2.5,S
Kyiv,2016-02-20T23:00:00.000Z,-2,-6,37,767,71,2.5,S
Kyiv,2016-02-21T02:00:00.000Z,-3,-6,27,766,69,2.3,S
Kyiv,2016-02-21T05:00:00.000Z,-3,-6,6,764,73,2.2,S
Kyiv,2016-02-21T08:00:00.000Z,-2,-6,2,764,72,2.9,S
Kyiv,2016-02-21T11:00:00.000Z,0,-4,2,762,67,3.8,S
Kyiv,2016-02-21T14:00:00.000Z,2,-2,2,760,62,4.4,S
Kyiv,2016-02-21T17:00:00.000Z,1,-3,16,759,68,4.3,S
Kyiv,2016-02-21T20:00:00.000Z,1,-4,44,758,78,4.9,S
Kyiv,2016-02-21T23:00:00.000Z,1,-4,94,756,88,5,S
Kyiv,2016-02-22T02:00:00.000Z,2,-3,80,756,92,5.1,SW
Kyiv,2016-02-22T05:00:00.000Z,2,-2,28,755,95,3.8,SW
Kyiv,2016-02-22T08:00:00.000Z,2,-2,55,755,95,5,S
Kyiv,2016-02-22T11:00:00.000Z,3,-2,99,753,90,7.4,SW
Kyiv,2016-02-22T14:00:00.000Z,6,1,99,752,90,7.9,SW
Kyiv,2016-02-22T17:00:00.000Z,7,4,73,752,90,6.7,SW
Kyiv,2016-02-22T20:00:00.000Z,9,6,33,753,89,5.8,SW
Kyiv,2016-02-22T23:00:00.000Z,8,5,8,755,89,5.3,SW
Kyiv,2016-02-23T02:00:00.000Z,6,3,13,755,89,4.3,SW
Kyiv,2016-02-23T05:00:00.000Z,6,3,15,756,87,4.2,SW
Kyiv,2016-02-23T08:00:00.000Z,6,3,8,756,89,4.1,SW
Kyiv,2016-02-23T11:00:00.000Z,9,7,7,756,76,4,SW
Kyiv,2016-02-23T14:00:00.000Z,10,10,25,755,74,2.7,SW
Kyiv,2016-02-23T17:00:00.000Z,8,7,27,755,90,1.9,S
Kyiv,2016-02-23T20:00:00.000Z,6,5,32,755,98,1.5,S
Kyiv,2016-02-23T23:00:00.000Z,5,4,73,754,102,1.2,E
Kyiv,2016-02-24T02:00:00.000Z,4,1,99,754,97,2.5,NE
Kyiv,2016-02-24T05:00:00.000Z,3,1,83,755,98,2.2,NE
Kyiv,2016-02-24T08:00:00.000Z,2,0,41,755,99,2.1,NE
Kyiv,2016-02-24T11:00:00.000Z,4,1,27,755,92,2.5,NE
Kyiv,2016-02-24T14:00:00.000Z,4,1,45,755,88,2.7,NE
Kyiv,2016-02-24T17:00:00.000Z,3,-1,65,755,94,3.4,NE
Kyiv,2016-02-24T20:00:00.000Z,1,-3,89,757,99,3.7,S
Kyiv,2016-02-24T23:00:00.000Z,0,-4,73,758,98,4.3,NW
Kyiv,2016-02-26T02:00:00.000Z,-1,-4,4,762,66,3.1,S
Kyiv,2016-02-26T05:00:00.000Z,0,-4,10,761,66,3.5,SE
Kyiv,2016-02-26T08:00:00.000Z,1,-4,20,761,66,4.3,S
Kyiv,2016-02-26T11:00:00.000Z,2,-2,27,760,67,4.8,S
Kyiv,2016-02-26T14:00:00.000Z,3,-1,65,759,74,4.7,SW
Kyiv,2016-02-26T17:00:00.000Z,2,-1,90,759,94,3.1,SW
Kyiv,2016-02-26T20:00:00.000Z,2,-0,96,759,99,2.2,SW
Kyiv,2016-02-26T23:00:00.000Z,2,0,98,760,101,1.7,W
Kyiv,2016-02-27T02:00:00.000Z,2,-1,90,760,98,2.5,W
Kyiv,2016-02-27T05:00:00.000Z,1,-2,82,761,95,3.2,SW
Kyiv,2016-02-27T08:00:00.000Z,0,-4,47,763,92,3.6,W
Kyiv,2016-02-27T11:00:00.000Z,2,-2,15,764,74,3.9,N
Kyiv,2016-02-27T14:00:00.000Z,4,0,2,765,55,3.5,N
Kyiv,2016-02-27T17:00:00.000Z,2,1,6,766,65,1.6,NE
Kyiv,2016-02-27T20:00:00.000Z,-2,-5,5,767,79,2.2,NE
